,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,neutral,optimism,pride,realization,relief,remorse,sadness,surprise,file,text
10,0.5837287902832031,0.008327079936861992,0.05740200728178024,0.7526342868804932,0.010915359482169151,0.0033553470857441425,0.003974443767219782,0.016089824959635735,0.027439605444669724,0.2172638177871704,0.1924736648797989,0.009873798117041588,0.00756683899089694,0.955169141292572,0.039203934371471405,0.006448563653975725,0.010469619184732437,0.18718893826007843,0.005428969394415617,0.02249220572412014,0.0044434829615056515,0.0025317566469311714,0.21806161105632782,0.038808293640613556,0.044183965772390366,0.008146495558321476,0.005482819862663746,0.0525340735912323,../emotextfiles/7079_joy_baby_feel.txt,"[00:05:02 unintelligible]. Uh, it made me feel enthusiastic. Reminded me of Chris Rock. Uh – He reminds – the video reminds me of Chris Rock. Uh, the bicycles. Uh, I, I was – I was given a bicycle, but I just got to go around the bicycle with a truck. And he had a, a, gun with him. And, and he, uh, takes up all the bicycles, steals them. But I, I [00:05:23 unintelligible] matters. Don’t engage in this activity. Uh, hurt, anger, frustrated [00:05:33 unintelligible] maybe that way. No, the baby was great. "
11,0.005141564644873142,0.01323776226490736,0.0016921591013669968,0.0033631506375968456,0.001231716712936759,0.003350781509652734,0.0051474119536578655,0.017002109438180923,0.0010094811441376805,0.006592494435608387,0.004348017740994692,0.4255852997303009,0.7560038566589355,0.0008081306586973369,0.002277167048305273,0.023486148566007614,0.004497903864830732,0.002173163229599595,0.001329869613982737,0.00526015879586339,0.002233732258901,0.009647698141634464,0.00045681773917749524,0.03306049108505249,0.0013132704189047217,0.1203557625412941,0.01344122365117073,0.0007434265571646392,../emotextfiles/8044_neg_bugear_feel.txt,"Uh, first it was, uh, kinda like interest I guess, um, trying to figure out what was going on. It wasn’t super clear, you know, w-what I was looking at. Uh, then kind of as you realize it’s a bug, it’s, uh, I don’t know, it made you feel like a little gross. Sorry for the-the person that’s got this thing stuck in their too. It seems like it would be super uncomfortable and painful. Um, but, uh, some combination of interest and kind of disgust."
12,0.0007821539184078574,0.00023673522809986025,0.00022929695842321962,0.00027335836784914136,0.003424710128456354,0.00554433511570096,0.002002863446250558,0.3493773341178894,0.0030900489073246717,0.0005950434133410454,0.00021388998720794916,0.0009520398452877998,0.0004223484138492495,0.0017802345100790262,0.0002844957052730024,0.00033642156631685793,0.002181371906772256,0.02354746125638485,0.0013918894110247493,0.0002224861382273957,0.9624968767166138,0.0013759807916358113,0.0010150688467547297,0.000835056824143976,0.0014907916774973273,0.00030588707886636257,0.0018035243265330791,0.0003483683685772121,../emotextfiles/8095_neg_heart_describe.txt,"Uh, the video showed I’m guessing a guy who died, and he was an organ donor. So, he did, I guess somebody else who needed a heart got his heart. And the family was able to know about it. So, they went to go meet the guy who got the deceased person’s heart. And they were really touched by it and they got to like listen to the heart and meet the person, I guess. Like just spend time with them."
13,0.4910133183002472,0.00037670269375666976,0.001283571356907487,0.002833286765962839,0.021869059652090073,0.009911367669701576,0.009067253209650517,0.0038645013701170683,0.0014040980022400618,0.011224840767681599,0.004171949811279774,0.002289204392582178,0.004676525946706533,0.3116109371185303,0.5597425103187561,0.004111165180802345,0.006682840641587973,0.09776203334331512,0.0017450681189075112,0.20223401486873627,0.0019278940744698048,0.004491159692406654,0.03941427543759346,0.03681449219584465,0.061576470732688904,0.0021901442669332027,0.004783961921930313,0.06649429351091385,../emotextfiles/7039_neg_coffer_feel.txt,"I was-m-made it-video made me feel a bit anxious and maybe a little fearful in a good way. Like I was enjoying it, uh, enjoying the thrill of it, of seeing the woman, uh, become so frightened and get pulled into the box. That made me feel kind of jumpy. But, overall, still pretty good, peaceful."
14,0.04381202533841133,0.11527896672487259,0.00030926192994229496,0.0031912389677017927,0.0007328849169425666,0.00026929783052764833,0.0008685716893523932,0.0013490031706169248,0.00022442151384893805,0.0005256780423223972,0.0029060952365398407,0.0034882209729403257,0.0017922812839969993,0.00676917377859354,0.005491435527801514,4.157897274126299e-05,0.00025310111232101917,0.0014152249787002802,8.602206071373075e-05,0.00037689972668886185,0.2061307281255722,0.0016673156060278416,0.0005000407691113651,0.035698916763067245,0.0003064773336518556,8.422775863436982e-05,5.958691690466367e-05,0.01374873984605074,../emotextfiles/7020_joy_phone_describe.txt,"Um, in the video, uh, this guy is pranking people by answering that-what they're saying and while they're on the phone. And while he-he pretends to be on the phone. Uh, he's in like an airport terminal. Uh, he's got like a backpack and a suitcase with him. He's wearing a blue sweater and like just jeans. Uh, yeah. He's a pretty tall guy."
15,0.013452459126710892,0.003504279302433133,0.003988690674304962,0.00789251085370779,0.0030914549715816975,0.001983374822884798,0.002550744917243719,0.0019164845580235124,0.0022048528771847486,0.0015829976182430983,0.006589281838387251,0.009128941223025322,0.0019686128944158554,0.009246679954230785,0.9943950176239014,0.0014705915236845613,0.0022987001575529575,0.007108625024557114,0.003302792552858591,0.03554825484752655,0.0021107180509716272,0.0011180361034348607,0.0006879544234834611,0.0064099435694515705,0.000703154131770134,0.0003776168741751462,0.002822775160893798,0.0077157700434327126,../emotextfiles/7005_neg_coffer_feel.txt,"This video made me feel a bit scared, because it felt like a clip out of a scary movie. Mainly, for me, the thing is, she's slowly going over towards the chest. And it looks like a giant pit that goes down, never ending. And the part that scared me the most was when the - the creature in the chest grabbed her and threw her into the bottomless hole. That really freaked me - that really freaked me out."
16,0.00821596197783947,0.00017222421593032777,7.576374628115445e-05,0.00028182173264212906,0.02295420505106449,0.00045070855412632227,0.0007984389085322618,0.00036280116182751954,0.0005126335308887064,0.0007901908247731626,0.0003071196551900357,0.00014412484597414732,0.00014342156646307558,0.0022311746142804623,0.0002865862043108791,0.0004616467922460288,0.00027285428950563073,0.00017002764798235148,5.0654572987696156e-05,0.00035137124359607697,0.9902890920639038,0.00745491124689579,0.0021341394167393446,0.008185246028006077,0.0014983495930209756,0.0002084054285660386,0.00012209039414301515,0.0013458130415529013,../emotextfiles/8076_neg_dying_describe.txt,"Um, there was a young boy in glasses talking into a home video and quickly transitioned into a story of two brothers and a young family. And kind of the d-the-the deterioration of the younger one’s health. And-and with the message to make the most of what you got coming from a young kid, it’s pretty powerful."
17,0.010372267104685307,0.003235175972804427,0.0017544105648994446,0.0014211682137101889,0.0028596785850822926,0.015251601114869118,0.022313658148050308,0.468305379152298,0.019650129601359367,0.02039996162056923,0.0007563247345387936,0.003927227109670639,0.0663643553853035,0.0075602601282298565,0.06672239303588867,0.0003942192124668509,0.030485698953270912,0.0025595887564122677,0.004156072158366442,0.3437345325946808,0.008815453387796879,0.06958319246768951,0.0014784012455493212,0.2201901227235794,0.001265646773390472,0.020248087123036385,0.2578924894332886,0.01904446631669998,../emotextfiles/7083_neg_broken_describe.txt,"I'd say, a skateboarder is trying to make a jump. Unfortunately, came down wrong. His right leg is, like, in very great pain. Like, something is bent or sticking out of his leg. He's just screaming or yelling. And they say calm down. So, it's kind of an example of maybe a traumatic accident or something."
18,0.001964043593034148,0.0009554309654049575,0.000764654774684459,0.003353725653141737,0.2692822217941284,0.004390424583107233,0.0021549297962337732,0.0008094600634649396,0.002529918448999524,0.003962735179811716,0.0061484272591769695,0.00029277405701577663,0.00487201102077961,0.003399501321837306,0.0032677336130291224,0.015249121934175491,0.004107262473553419,0.0007252226932905614,0.0004726383776869625,0.018867643550038338,0.0024743385147303343,0.0017920766258612275,0.0007470338605344296,0.04761217162013054,0.0022631913889199495,0.773783802986145,0.0979759618639946,0.00018357283261138946,../emotextfiles/7011_neu_yawn_feel.txt,"To be honest, my heart rate started going up just because I indulge in the adult media. Sorry. Don't mean to say that. But this is how I felt, just because of - I'm attracted to the human face, I guess. Yeah, I don't want to say any more about that. They're yawning. I'm tired."
19,0.0013684858568012714,0.00019515205349307507,0.0006569054094143212,0.0024478749837726355,0.002444654004648328,0.0019441674230620265,0.0005638467846438289,0.0006863198941573501,0.0007046496612019837,0.0008935005753301084,0.000674575800076127,0.0004156326176598668,0.0003820305282715708,0.0006193730514496565,0.00030756561318412423,0.998297393321991,0.00029389801784418523,0.0005659255548380315,0.00045791923184879124,0.00030236481688916683,0.0007908266270533204,0.0015639531193301082,0.0004277627158444375,0.004330013412982225,0.0024559854064136744,0.0014932197518646717,0.0019761596340686083,0.00045745959505438805,../emotextfiles/8110_neu_yawn_feel.txt,"This video, uh, made me feel a little tired and reminded me of how tired, uh, I feel more than usual because I didn’t get a good night’s sleep last night either. So, um, thanks a lot. Anyway, um, but it’s a reminder, also, the importance of getting a good night’s sleep, uh, as much as possible, so, uh, that was helpful."
20,0.0020337027963250875,0.9954918026924133,0.0013444991782307625,0.001964188413694501,0.0019446542719379067,0.00047026778338477015,0.0016680974513292313,0.0012606591917574406,0.00043725522118620574,0.0004012732533738017,0.0007088410202413797,0.0015515560517087579,0.00023455297923646867,0.0007526187691837549,0.000245522300247103,0.0007298290729522705,0.0003157260362058878,0.053200025111436844,0.0006213279557414353,5.1113554945914075e-05,0.0015391140477731824,0.0018577608279883862,7.247253961395472e-05,0.0013303377199918032,0.00015425155288539827,0.0002869965974241495,0.0009602504433132708,0.0005173881072551012,../emotextfiles/8034_joy_dogfail_feel.txt,"Uh, [clears throat], initially I thought the f-um, video was kinda funny. And then as the music progressed and as the videos progressed and became, um, more - the slipups or the fails became more evident and bigger, the video got more and more funny. And I felt that it was funnier as the video progressed. And it was humorous and laughable."
21,0.001026996411383152,0.11403653770685196,0.002976322779431939,0.0008901834953576326,0.0030337367206811905,0.0016306474572047591,0.0015895162941887975,0.002872442128136754,0.000699961616192013,0.0005210313247516751,0.0019144772086292505,0.0016254321672022343,0.0002306694077560678,0.007110001519322395,0.0004255558305885643,0.000561584485694766,0.00092310894979164,0.9916041493415833,0.00323476386256516,0.00016463114297948778,0.021299107000231743,0.0020709303207695484,0.00038679520366713405,0.0008945938898250461,0.0013076562900096178,0.00021582344197668135,0.0016461656196042895,0.0005514629883691669,../emotextfiles/8024_joy_baby_describe.txt,"Uh, there was a baby sitting, uh, on a couch and, uh, this caregiver was, uh, ripping up some paper, uh, in front of it, and each time it would-uh, the paper got ripped the-the baby would laugh, uh, more and more. Uh, the baby seemed to really enjoy, uh, the paper being ripped. And, um, uh, they were having fun."
22,0.000769787176977843,0.0008244769996963441,0.000450226099928841,0.0005723809590563178,0.0013214262435212731,0.0019281792920082808,0.0010447894455865026,0.0029755516443401575,0.0005944957956671715,0.0005207544891163707,0.00035717865102924407,0.0007394879939965904,0.00021972489776089787,0.00024438981199637055,0.0002627694047987461,0.00013474868319462985,0.0011468289885669947,0.0006776910740882158,0.00042483152355998755,0.00016438064631074667,0.9989210367202759,0.0004611377080436796,0.0004636204394046217,0.0006508748629130423,0.0002480623370502144,0.0003372610080987215,0.00492854742333293,0.00028145735268481076,../emotextfiles/7027_neg_heart_describe.txt,"I guess it started off describing a situation, um, 16-year-old kid died. And then, um, uh, gave his heart to a veteran. An older gentleman. And, um, the family came in to, uh, see the gentleman who took the-their son’s heart. Um, and, um, it seemed like, and there-some were, people were crying."
23,0.0037546376697719097,0.006561883259564638,0.005482076201587915,0.0003991868579760194,0.0013634507777169347,0.0003765463479794562,0.0001906364195747301,0.0009218305349349976,0.0006052159005776048,0.00022079427435528487,0.00035239962744526565,0.0018189230468124151,0.0004377139266580343,0.10965648293495178,0.0007772837998345494,0.00043952252599410713,0.0013973235618323088,0.8382555246353149,0.0022440922912210226,0.00017555063823238015,0.5235509276390076,0.0003956406144425273,0.003929917700588703,0.0016035097651183605,0.0017994221998378634,0.00021110915986355394,0.00037454022094607353,0.0018171413103118539,../emotextfiles/7022_joy_baby_describe.txt,"The video was of an infant sitting on a couch whose father was entertaining the infant by tearing up a piece of paper over and over again. And the infant's sheer joy, and laughter, and enthrallment with both the sound and action that the father tearing the paper made."
24,0.01103641651570797,0.000265064969426021,0.0007626088336110115,0.0002979329146910459,0.008933714590966702,0.01116382610052824,0.0015212491853162646,0.0017150089843198657,0.005059052724391222,0.0004908519913442433,0.0010701122228056192,0.00047888761037029326,0.0004239481932017952,0.0007146454299800098,0.00011917985830223188,0.0004453364235814661,0.0005066214362159371,0.011635235510766506,0.9793394207954407,0.00014213893155101687,0.31621938943862915,0.013669861480593681,0.0008804476237855852,0.005570159759372473,0.0003092050028499216,0.00016775235417298973,0.0006238361820578575,0.0001304003526456654,../emotextfiles/7083_joy_grandpa_describe.txt,"It looks like the person remembered something about the - the item that they show. Maybe a fond memory of a lo - a loved one. Or it could be himself. He - he didn't say too much. He just, like, hold it and grasp it. And - and, like, you know, cherished it for a little while. Not much."
25,7.620647375006229e-05,0.20468489825725555,0.0010516259353607893,0.000815831939689815,0.1263713836669922,0.0015591742703691125,0.007700884714722633,0.0064232531003654,0.0005576623952947557,0.00029034458566457033,0.001963617280125618,0.0011722194030880928,0.0002341802610317245,0.017792444676160812,0.0006837652763351798,0.00011788266419898719,0.0014862819807603955,0.7640989422798157,0.008210939355194569,0.0003611802530940622,0.35031387209892273,0.0011427472345530987,0.001011835876852274,0.008557582274079323,0.003613274311646819,0.00015364997670985758,0.0007808528607711196,0.001102487207390368,../emotextfiles/8027_joy_baby_describe.txt,"Baby laughing to paper ripping. Um, father and child connection. Uh, youthfulness, laughter, joy. Uh, a home and family coming together. Um, and, yeah."
26,0.0006453139358200133,0.0006982187042012811,0.00024204561486840248,0.0006800904520787299,0.004441614728420973,0.0014318859903141856,0.20404312014579773,0.07887009531259537,0.00021814553474541754,0.000785180542152375,0.0007235413650050759,0.0012604965595528483,0.0006167255342006683,0.003809537971392274,0.0004849717952311039,0.00032712428946979344,0.002239048946648836,0.08462195843458176,0.0005251096445135772,0.00020066770957782865,0.8712815046310425,0.0007652875501662493,0.0010877816239371896,0.010062841698527336,0.010286349803209305,0.0003028188948519528,0.0006077280268073082,0.005906108766794205,../emotextfiles/8039_joy_grandpa_describe.txt,"Okay, so the video takes place in a restaurant, um, it appears it’s with an older gentleman wearing a Chicago Cubs jacket. And I presume his daughter is talking to him and filming. She hands him a pacifier. The pacifier is meant to imply that she is ten weeks pregnant. And his immediate reaction is one of like he’s overjoyed and then he begins crying tears of joy. He seemed really happy. Um, some description about him. He was also balding and had a mustache, but I don’t know if that’s important."
27,0.00029551106854341924,0.00042283727088943124,0.00033311452716588974,0.0007309482898563147,0.0003908994549419731,0.0002828046854119748,0.001296628499403596,0.0009185466915369034,0.00027491533546708524,0.0003180517232976854,0.0011598720448091626,0.0005249071982689202,0.0003937474393751472,0.00029677708516828716,0.0004782395844813436,0.00012252283340785652,0.0001834764116210863,0.0002848966105375439,0.00010023161303251982,0.0001718528219498694,0.9988083839416504,0.0006464903708547354,0.00013430792023427784,0.0006587611860595644,0.00013351252709981054,0.00015466600598301739,0.00018183373322244734,0.00038609784678556025,../emotextfiles/7044_neg_larva_describe.txt,"This video takes place outside, the sky is overcast, and it starts with a man, um, pulling something out of a log. It looks like a giant larva or something, it’s an insect, and then proceeds to-to eat it, um, without cooking it. And it doesn’t-it squirts all over the place and, um, he-he doesn’t like eating it, apparently."
28,0.00320861442014575,0.001698849257081747,0.016968391835689545,0.011839372105896473,0.0009998620953410864,0.0016201756661757827,0.001774420728906989,0.004012585151940584,0.0005816178163513541,0.019019201397895813,0.001035971799865365,0.009741043671965599,0.9815813302993774,0.0010483383666723967,0.007063212804496288,0.004799387883394957,0.008687895722687244,0.003204478183761239,0.0034357616677880287,0.01026980858296156,0.004999581724405289,0.0037478178273886442,0.0036325075197964907,0.010874154046177864,0.0025864422786980867,0.026021482422947884,0.022861478850245476,0.004276640713214874,../emotextfiles/7013_neg_broken_feel.txt,"This video made me feeled ashamed of my capabilities as a skateboarder. It made me feel like skateboarding is dangerous. It made me feel like I'd been in similar situations, and I didn't know what to do. It made me feel, like, dangerous. It made me feel like skateboarding is a dangerous activity. And it made me feel like there's little to do as far as supporting someone who does such dangerous things."
29,0.0759214386343956,0.9730368256568909,0.00041989897727034986,0.0009825549786910415,0.22938621044158936,0.0018607015954330564,0.006043061148375273,0.004212828353047371,0.000840260530821979,0.0012224214151501656,0.0017521282425150275,0.0015995457069948316,0.0003987591771874577,0.004725289065390825,0.0006750912871211767,7.837418525014073e-05,0.0011662807082757354,0.15044698119163513,0.0013605464482679963,0.00024085520999506116,0.005608038976788521,0.001770970644429326,0.0010907535906881094,0.011161178350448608,0.0015379170654341578,0.0008978350088000298,0.0011764829978346825,0.003297831630334258,../emotextfiles/7042_joy_baby_feel.txt,"Um, the video was funny. The baby was laughing a lot at the tearing of things. Uh, maybe worry a little bit about the baby’s future, likes to destroy. Uh, the-it was nice to see the father and baby connecting. It seemed like the baby was making eye contact with the father. Uh, the house seemed very clean, it was pleasant. I think – yeah."
30,0.00035132854827679694,0.745244562625885,0.00023651053197681904,0.0008859724621288478,0.005781370215117931,0.0014414547476917505,0.0012600583722814918,0.00029481935780495405,0.00029789627296850085,0.0022884041536599398,0.011606662534177303,0.004147497937083244,0.0034517531748861074,0.0005660016322508454,0.0007470694836229086,0.0002549685013946146,0.0009998016757890582,0.02648025192320347,0.0005652724648825824,0.0005264389328658581,0.11195498704910278,0.001972402445971966,0.00037176444311626256,0.5918228030204773,0.0027893001679331064,0.0005313979345373809,0.0008076197700574994,0.0016163935652002692,../emotextfiles/8019_neg_nuts_describe.txt,"Uh, it was several scenes of, uh, accidents. Uh, the first couple were humorous and then after that some of them were more serious and they weren’t really as funny to watch because it was obvious that the people involved were actually pretty badly injured from what happened."
31,0.0012198426993563771,0.00011142855510115623,0.00016172442701645195,0.00032514400663785636,0.007666106801480055,0.0002949576883111149,0.005688266362994909,0.0004406407242640853,0.00017067266162484884,0.018417609855532646,0.011432207189500332,0.00033423269633203745,0.0022171312011778355,0.00033088220516219735,0.0002499025722499937,0.0021801330149173737,0.000508971163071692,0.00023189502826426178,0.00027692512958310544,0.000615144323091954,0.8303287029266357,0.00026015518233180046,0.00042670973925851285,0.5589080452919006,0.001629420556128025,0.002144247991964221,0.00040888303192332387,0.0009189011179842055,../emotextfiles/8019_joy_grandpa_feel.txt,"Uh, didn’t really make me feel much of anything because I didn’t really know either of the people involved. And it was just kind of – I mean, it was obviously not bad, but –"
32,0.4997258484363556,0.8239912390708923,0.0005430057062767446,0.0014450413873419166,0.01105787418782711,0.0008475403301417828,0.02271796390414238,0.14237210154533386,0.0007569801528006792,0.0007635523797944188,0.0015421940479427576,0.0019260791596025229,0.0011360428761690855,0.05786845088005066,0.0026287592481821775,0.0012864377349615097,0.0010581319220364094,0.21275898814201355,0.0003882718738168478,0.0002299859916092828,0.001238696975633502,0.002761643147096038,0.0010699272388592362,0.0017081958940252662,0.0018542398465797305,0.0005812107701785862,0.0005176041158847511,0.28809797763824463,../emotextfiles/7044_joy_phone_feel.txt,"Um, it was a pretty funny video. Um, kind of, I don't know, um – I wonder where they filmed that. Um, yeah, I feel pretty neutral about it. I mean, it’s funny."
